thread_id,doc_id,fecha,familia
H0003,5393,2025-11-07,2
H0003,5633,2025-12-02,2
H0003,5678,2025-12-02,2
H0003,5511,2025-12-04,2
H0003,5359,2026-01-22,2
H0003,5370,2026-01-22,2
H0003,5677,2026-01-22,2
H0003,5694,2026-01-22,6
H0003,5700,2026-01-23,2
H0003,5679,2026-01-25,2
H0003,5354,2026-01-26,2
H0003,5368,2026-01-30,6
H0003,5691,2026-02-02,6
H0003,5699,2026-02-02,6
H0003,5692,2026-02-03,6
H0003,5702,2026-02-03,6
H0004,1243,2014-07-30,13
H0004,9069,2014-08-02,0
H0004,6415,2014-08-09,0
H0004,6465,2014-09-03,0
H0004,1217,2014-10-23,-1
H0004,8119,2014-10-24,26
H0004,6438,2015-01-13,0
H0004,6464,2015-01-13,0
H0004,6470,2015-01-13,0
H0004,1196,2015-01-27,0
H0004,6469,2015-05-13,0
H0004,9071,2015-06-28,0
H0004,6445,2015-12-02,0
H0004,6467,2015-12-02,0
H0004,6471,2016-04-07,27
H0004,1256,2016-04-17,8
H0004,9070,2016-07-28,0
H0004,1222,2016-09-15,25
H0004,1226,2016-10-05,-1
H0004,1227,2016-10-05,27
H0004,6426,2016-10-05,27
H0004,6447,2016-10-05,16
H0004,6462,2016-10-06,16
H0004,1208,2016-10-11,11
H0004,1257,2017-01-07,13
H0004,1215,2017-01-19,8
H0004,11358,2017-01-20,0
H0004,6466,2017-02-01,0
H0004,6456,2017-03-28,0
H0004,6446,2017-04-21,0
H0004,6427,2017-06-15,0
H0004,1255,2017-07-27,0
H0004,17450,2017-08-14,6
H0004,6452,2017-10-06,0
H0004,8132,2017-11-28,22
H0004,6458,2018-01-19,18
H0004,1184,2018-03-01,18
H0004,17634,2018-06-12,0
H0004,6409,2018-06-29,0
H0004,6428,2018-07-09,0
H0004,11348,2019-01-25,0
H0004,6439,2019-04-15,0
H0004,9072,2019-05-16,0
H0004,6463,2019-12-18,18
H0004,6401,2020-01-18,0
H0004,6420,2020-02-24,0
H0004,6386,2020-03-23,0
H0004,6397,2020-03-25,0
H0004,6430,2020-04-07,0
H0004,6418,2020-06-24,0
H0004,6453,2020-06-24,0
H0004,6441,2020-06-25,0
H0004,6443,2020-06-25,0
H0004,1171,2020-07-08,13
H0004,6421,2020-07-30,0
H0004,6432,2020-08-20,27
H0004,1234,2020-10-07,11
H0004,1235,2020-10-08,13
H0004,6435,2020-12-18,13
H0004,6408,2021-01-31,0
H0004,6402,2021-02-03,0
H0004,6413,2021-02-12,0
H0004,11354,2021-03-05,10
H0004,6440,2021-03-10,0
H0004,1258,2021-03-15,27
H0004,6442,2021-03-16,0
H0004,1251,2021-08-09,13
H0004,6423,2021-08-17,0
H0004,6431,2021-08-19,0
H0004,6419,2021-09-03,0
H0004,6404,2021-10-01,0
H0004,6434,2021-11-04,0
H0004,1163,2021-11-23,13
H0004,1240,2021-11-23,13
H0004,1249,2022-01-14,13
H0004,1245,2022-02-06,13
H0004,1248,2022-02-06,13
H0004,6398,2023-01-26,12
H0004,11355,2023-07-11,26
H0005,3330,2016-01-05,1
H0005,2753,2018-08-14,1
H0005,2738,2018-10-19,12
H0005,968,2018-11-28,1
H0005,949,2018-12-13,1
H0005,2720,2018-12-19,12
H0005,22366,2018-12-21,1
H0005,2304,2019-01-03,12
H0005,903,2019-01-04,1
H0005,915,2019-04-26,1
H0005,2623,2019-04-26,1
H0005,2626,2019-04-26,1
H0005,2624,2019-05-03,1
H0005,2641,2019-05-07,1
H0005,22369,2019-10-14,1
H0005,11706,2019-10-18,15
H0005,2851,2020-02-19,9
H0005,961,2020-04-02,12
H0005,2501,2020-05-27,1
H0005,2717,2020-05-27,1
H0005,2719,2020-05-27,1
H0005,2745,2020-05-27,1
H0005,2736,2020-05-28,1
H0005,2740,2020-05-28,1
H0005,22437,2020-05-29,1
H0005,2835,2020-05-29,1
H0005,2494,2020-05-31,1
H0005,2832,2020-06-04,1
H0005,2844,2020-07-06,1
H0005,2847,2020-07-06,1
H0005,2756,2020-10-30,1
H0005,19161,2020-12-09,1
H0005,2825,2020-12-18,1
H0005,2263,2020-12-28,1
H0005,2731,2020-12-28,1
H0005,2743,2020-12-28,1
H0005,950,2020-12-29,1
H0005,22364,2020-12-29,1
H0005,2737,2020-12-30,1
H0005,2749,2020-12-30,1
H0005,952,2020-12-31,1
H0005,11715,2020-12-31,23
H0005,2265,2020-12-31,1
H0005,2519,2020-12-31,1
H0005,2700,2020-12-31,1
H0005,2728,2020-12-31,1
H0005,2742,2020-12-31,1
H0005,2758,2021-01-06,1
H0005,2434,2021-02-19,1
H0005,3318,2021-02-20,12
H0005,2508,2021-07-07,1
H0005,11695,2021-09-13,1
H0006,1118,2010-07-13,0
H0006,1156,2010-12-29,0
H0006,1124,2011-04-08,0
H0006,9031,2011-04-30,0
H0006,11330,2011-05-09,9
H0006,11299,2011-05-10,0
H0006,11303,2011-05-11,0
H0006,11302,2011-05-13,0
H0006,18993,2011-05-13,0
H0006,1154,2011-05-14,-1
H0006,19005,2011-05-14,0
H0006,11306,2011-05-20,10
H0006,11336,2011-05-21,0
H0006,11318,2011-05-28,0
H0006,11326,2011-05-31,0
H0006,19019,2011-06-10,-1
H0006,1131,2011-09-05,0
H0006,1114,2012-02-18,11
H0006,19017,2012-04-05,0
H0006,9066,2012-04-09,0
H0006,1111,2012-05-31,0
H0006,1116,2013-03-12,0
H0006,1126,2013-03-24,11
H0006,1110,2013-05-09,11
H0006,1123,2013-05-09,25
H0006,1119,2013-05-31,0
H0006,18998,2014-06-03,0
H0006,1115,2014-06-09,0
H0006,11310,2014-06-09,0
H0006,11331,2014-06-09,0
H0006,1121,2014-06-10,25
H0006,1127,2014-06-10,0
H0006,1138,2014-06-10,27
H0006,8167,2014-06-10,0
H0006,11328,2014-06-10,0
H0006,11340,2014-06-10,0
H0006,17649,2014-06-10,-1
H0006,19002,2014-06-10,0
H0006,1137,2014-06-11,25
H0006,1150,2014-06-11,13
H0006,11312,2014-06-12,0
H0006,19000,2014-06-18,0
H0006,5361,2014-06-22,2
H0006,11316,2014-07-14,0
H0006,9033,2014-07-29,0
H0006,19012,2014-10-28,0
H0006,11290,2015-05-16,27
H0006,9062,2015-12-09,0
H0007,7071,2017-08-21,8
H0007,7076,2020-01-19,8
H0007,7142,2020-05-08,8
H0007,7069,2020-12-13,8
H0007,7077,2020-12-15,8
H0007,2097,2021-02-04,8
H0007,15281,2021-12-19,8
H0007,7078,2021-12-20,8
H0007,1965,2022-01-24,13
H0007,1960,2022-04-27,8
H0007,7102,2022-06-28,8
H0007,7073,2022-06-29,8
H0007,7120,2022-10-26,8
H0007,7080,2022-10-27,8
H0007,2121,2023-04-18,15
H0007,7067,2023-04-28,8
H0007,7083,2023-08-10,8
H0007,2111,2024-01-13,-1
H0007,1958,2024-01-25,13
H0007,2108,2024-04-03,8
H0007,2110,2024-04-26,11
H0007,2043,2024-04-29,-1
H0007,2049,2024-04-29,-1
H0007,1944,2024-06-08,8
H0007,2023,2024-09-09,22
H0007,15274,2024-09-10,22
H0007,1963,2025-01-27,25
H0007,7054,2025-07-19,22
H0007,7048,2025-07-23,8
H0007,1891,2025-07-30,5
H0007,7052,2025-07-30,8
H0007,1876,2025-08-18,8
H0007,15228,2025-09-23,8
H0007,1922,2025-10-09,13
H0007,2019,2025-10-10,8
H0008,1781,2013-04-10,10
H0008,1821,2013-04-11,10
H0008,6449,2013-04-22,0
H0008,1804,2013-06-07,14
H0008,15187,2013-10-18,5
H0008,6460,2014-03-03,0
H0008,15188,2014-03-10,10
H0008,15195,2014-03-11,5
H0008,6003,2014-04-11,10
H0008,6450,2014-08-25,0
H0008,1779,2015-01-22,13
H0008,6437,2015-01-23,10
H0008,1783,2015-02-11,10
H0008,15193,2015-03-24,5
H0008,1825,2015-05-14,5
H0008,15176,2015-11-27,5
H0008,15191,2017-03-26,5
H0008,15177,2017-12-20,10
H0008,1770,2018-01-19,14
H0008,17003,2018-01-20,10
H0008,1813,2018-01-22,11
H0008,17376,2018-01-22,6
H0008,1793,2018-01-23,10
H0008,15175,2018-10-22,10
H0008,7260,2020-01-09,10
H0008,3418,2020-01-23,10
H0008,15179,2020-02-17,10
H0008,1772,2020-07-06,13
H0008,1778,2020-08-09,2
H0008,1807,2020-09-17,14
H0008,1810,2020-09-17,14
H0008,15185,2020-09-17,10
H0008,19035,2021-03-25,10
H0008,15196,2022-02-10,5
H0009,2744,2021-03-04,1
H0009,2713,2022-04-11,1
H0009,951,2022-04-14,1
H0009,925,2022-04-21,1
H0009,2711,2022-04-24,1
H0009,2509,2022-04-28,1
H0009,962,2022-05-05,1
H0009,2725,2022-05-05,1
H0009,2733,2022-05-10,1
H0009,2838,2022-09-21,1
H0009,2724,2022-09-29,1
H0009,2833,2022-09-29,1
H0009,902,2022-09-30,1
H0009,2484,2022-09-30,1
H0009,2495,2022-09-30,1
H0009,2503,2022-09-30,1
H0009,2704,2022-09-30,1
H0009,2709,2022-09-30,1
H0009,2739,2022-09-30,1
H0009,11687,2022-10-01,1
H0009,2830,2022-10-06,1
H0009,2726,2022-10-09,1
H0009,2705,2023-09-30,1
H0009,2715,2024-09-22,1
H0009,2703,2024-10-27,1
H0009,22403,2025-10-06,1
H0009,2692,2025-10-06,1
H0009,2694,2025-10-07,1
H0009,5155,2025-10-11,1
H0009,2701,2026-01-06,1
H0009,2699,2026-01-07,1
H0010,11838,2013-08-30,8
H0010,2085,2013-12-05,8
H0010,11858,2015-02-06,8
H0010,18814,2015-03-02,8
H0010,15303,2015-03-05,8
H0010,7130,2015-03-10,8
H0010,7141,2015-03-10,8
H0010,7132,2015-03-11,8
H0010,19211,2015-03-16,3
H0010,19212,2015-03-16,8
H0010,2064,2015-03-19,11
H0010,2092,2015-03-22,11
H0010,11851,2015-03-24,23
H0010,2084,2015-04-13,11
H0010,15288,2015-04-14,8
H0010,11834,2015-04-23,7
H0010,7116,2015-09-03,8
H0010,11855,2015-09-28,8
H0010,7103,2015-10-14,8
H0010,7104,2015-10-30,8
H0010,7095,2016-05-18,8
H0010,7114,2016-08-17,8
H0010,2070,2019-07-24,13
H0010,11842,2019-09-20,7
H0010,11860,2020-05-12,8
H0010,7111,2020-08-08,8
H0010,7118,2022-08-08,8
